129
1.1915689700e-01 9.9064919450e-01 9.1597105092e-02 -5.0289097414e-01 4.9628981300e-02 1.3656168778e-01 -6.6880089621e-01 1.8654448709e+00
1.3444540500e-01 9.9311432622e-01 6.8344364645e-02 -3.5915023491e-01 5.1581722400e-02 1.1727503596e-01 -5.8254620557e-01 1.4515305218e+00
1.5063864200e-01 9.9505494852e-01 5.0793969279e-02 -2.6058121383e-01 5.3343702700e-02 9.9452445222e-02 -5.1161506849e-01 1.1483712943e+00
1.6771197500e-01 9.9656684173e-01 3.7391368142e-02 -1.9179099906e-01 5.4904170900e-02 8.2922314985e-02 -4.5255032553e-01 9.2637052660e-01
1.8563605800e-01 9.9772514865e-01 2.7049138448e-02 -1.4240860879e-01 5.6253848600e-02 6.7551203315e-02 -4.0259627756e-01 7.5513041104e-01
2.0437715000e-01 9.9859025443e-01 1.9027883720e-02 -1.0665064988e-01 5.7385215800e-02 5.3232113489e-02 -3.6006308079e-01 6.2333997380e-01
2.2389742800e-01 9.9921173741e-01 1.2775588734e-02 -8.0426337251e-02 5.8292599600e-02 3.9873966130e-02 -3.2352035557e-01 5.2450036674e-01
2.4415530000e-01 9.9963051326e-01 7.8850391811e-03 -6.0701973394e-02 5.8972267400e-02 2.7405385362e-02 -2.9162663615e-01 4.4281757387e-01
2.6510569500e-01 9.9988101226e-01 4.0689670544e-03 -4.5859744460e-02 5.9422568800e-02 1.5766529278e-02 -2.6378859883e-01 3.8020366368e-01
2.8670034000e-01 9.9999259340e-01 1.0978363563e-03 -3.4492993597e-02 5.9643863500e-02 4.9050442823e-03 -2.3915621612e-01 3.2742585564e-01
3.0888802100e-01 9.9999036829e-01 -1.1981223258e-03 -2.5760283742e-02 5.9638536500e-02 -5.2240311053e-03 -2.1736175418e-01 2.8540423351e-01
3.3161482400e-01 9.9989598643e-01 -2.9545571264e-03 -1.8981354516e-02 5.9410875500e-02 -1.4662117608e-02 -1.9790180052e-01 2.5028112144e-01
3.5482435400e-01 9.9972812760e-01 -4.2764437564e-03 -1.3763410248e-02 5.8966998100e-02 -2.3445599053e-02 -1.8047189224e-01 2.1930724924e-01
