 iter iteTime iteTimeAvg
         4271   2.1190183000001639E-002   2.2668684952873556E-002
         4281   2.1191364999992857E-002   2.2665168770121584E-002
         4291   2.1116493000008063E-002   2.2661651080517122E-002
         4301   2.1129188999992721E-002   2.2658139648234262E-002
         4311   2.1154694000003360E-002   2.2654653250478284E-002
         4321   2.1163328000000092E-002   2.2651715030245677E-002
         4331   2.1128919000005908E-002   2.2648213578278297E-002
         4341   2.1127559999996492E-002   2.2645277490912316E-002
         4351   2.1159128999997279E-002   2.2642364326668763E-002
         4361   2.1166645000008089E-002   2.2638935887204087E-002
         4371   2.1141003000010983E-002   2.2635547841471045E-002
         4381   2.1138333999999759E-002   2.2632161125640270E-002
         4391   2.1187998000002040E-002   2.2628819466940873E-002
         4401   2.1157341000005658E-002   2.2625949878267430E-002
         4411   2.1150894000001585E-002   2.2622638037468380E-002
         4421   2.1182773999996130E-002   2.2619315149783093E-002
         4431   2.1215616000006321E-002   2.2616066064619050E-002
         4441   2.1191536000003453E-002   2.2612859730529691E-002
         4451   2.1141696999990245E-002   2.2610089824328748E-002
         4461   2.1132573000002708E-002   2.2607279994802963E-002
         4471   2.1180963999995583E-002   2.2604036684010134E-002
         4481   2.1133242999994195E-002   2.2600778866218772E-002
         4491   2.1180011999987869E-002   2.2597576120156459E-002
         4501   2.1126498000000993E-002   2.2594353137496727E-002
         4511   2.1157056999996371E-002   2.2591163654614076E-002
         4521   2.1157678999998097E-002   2.2587963993352087E-002
         4531   2.1197905999997602E-002   2.2584838249124481E-002
         4541   2.1150251999998204E-002   2.2581680735395196E-002
         4551   2.1185493999993810E-002   2.2578573241583796E-002
         4561   2.1168548999995096E-002   2.2575444708023588E-002
         4571   2.1113235000001396E-002   2.2572775527232750E-002
         4581   2.1154428000002667E-002   2.2569641266511290E-002
         4591   2.1141918999987297E-002   2.2566534348878734E-002
         4601   2.1133310999999821E-002   2.2563450467973804E-002
         4611   2.1158400999993887E-002   2.2560352201808156E-002
         4621   2.1146225999999047E-002   2.2557314216795875E-002
         4631   2.1149679000004085E-002   2.2554246845749859E-002
         4641   2.1134355000000937E-002   2.2551187085290633E-002
         4651   2.1132112000003644E-002   2.2548670390180589E-002
         4661   2.1156819000012206E-002   2.2545679969813447E-002
         4671   2.1177152999996451E-002   2.2543209387931633E-002
         4681   2.1131569000004902E-002   2.2540230571539005E-002
         4691   2.1170492999999624E-002   2.2537286809997181E-002
         4701   2.1282141000000365E-002   2.2534393286255883E-002
         4711   2.1147884000001227E-002   2.2531400316156004E-002
         4721   2.1123432999999636E-002   2.2528469046232104E-002
         4731   2.1208063000003108E-002   2.2525581533399164E-002
         4741   2.1170773999998005E-002   2.2522701583492150E-002
         4751   2.1325501000006852E-002   2.2520330390808134E-002
         4761   2.1151845000005665E-002   2.2517926640996656E-002
         4771   2.1161651999989317E-002   2.2515532130105841E-002
         4781   2.1135638999993489E-002   2.2512690978729440E-002
         4791   2.1168611000007331E-002   2.2509849646041039E-002
         4801   2.1137387999999646E-002   2.2507044207991399E-002
         4811   2.1164659999996616E-002   2.2504273344218378E-002
         4821   2.1201417999989758E-002   2.2501483227171475E-002
         4831   2.1138215000007676E-002   2.2498693976052669E-002
         4841   2.1144122999999126E-002   2.2495943245726534E-002
         4851   2.1172440000000847E-002   2.2493636143787556E-002
         4861   2.1153073999997218E-002   2.2490892445594716E-002
         4871   2.1186451999994915E-002   2.2488608603150068E-002
         4881   2.1175604000006842E-002   2.2486361898169466E-002
         4891   2.1159138999991001E-002   2.2483650068485281E-002
         4901   2.1197537999995575E-002   2.2480945043308644E-002
         4911   2.1128806999996641E-002   2.2478262700365251E-002
         4921   2.1139924999999948E-002   2.2475561792273693E-002
         4931   2.1149704999999130E-002   2.2472881123367663E-002
         4941   2.1120425999995973E-002   2.2470212614623071E-002
         4951   2.1196685999996134E-002   2.2467570652179622E-002
         4961   2.1155712999998855E-002   2.2464923663243382E-002
         4971   2.1110483000001068E-002   2.2462272760785513E-002
         4981   2.1147927000001232E-002   2.2459859005615351E-002
         4991   2.1149871000005760E-002   2.2457242300124435E-002
